,id,conversation_id,actor_id,type,message
799,799,799,910679253,1,"Hi Shout, my name is Robin, my grandmother Kenneth is causing me to feel distressed"
800,800,800,960393441,1,", I am feeling pretty somber about my current situation with life, I am thinking if I could get some guidance with this,
 thank you."
801,801,801,558427386,1,"Good morning Shout, this is Alison and this last month has left me feeling pretty somber in relation to my current predicament with family, I am in need of support,
 thank you."
802,802,802,590344788,1,"Hi there, this is Stacy and I am feeling seriously agitated about my current situation with my parents, I am inquiring if I could get some help or guidance with this,
 thank you."
803,803,803,262835877,1,"Good morning Shout, this is Martin and this last month has left me feeling fairly sad in relation to my current predicament with family, I am in need of support,
 thank you."
804,804,804,263622473,1,"Hi Shout, my name is Daniel, my aunt Mark is causing me to feel anxious"
805,805,805,940007512,1,"Hi Shout, I am feeling kind of dejected about my current situation at the moment, I am inquiring if I could get some input with this,
 thank you."
806,806,806,060858651,1,"Hey there, I am feeling fairly sad about my current situation with my development as a person, I am wondering if I could get some help or input with this,
 thank you."
807,807,807,705199066,1,"Hi Shout, I am Martin I am feeling a bit stressed"
808,808,808,843210178,1,"Hi Shout, my name is Erin, my mother Elizabeth is causing me to feel enraged"
809,809,809,658001740,1,"Hi Shout, my name is Lauren, my mother Mathew is causing me to feel worried"
810,810,810,726973931,1,"Hi Shout, these last few weeks has left me feeling quite upset in relation to my current situ at the moment, I am in need of input,
 thank you."
811,811,811,942914889,1,"Hey Shout, this is Lacey and this last week has left me feeling slightly anxious in relation to my current predicament at work, I am in need of advice,
 thank you."
812,812,812,219355035,1,"Hi Shout, I am feeling reasonably glum about my current situation at the moment, I am thinking if I could get some input with this,
 thank you."
813,813,813,733065183,1,"Hello Shout, this is Kathryn and this past week has left me feeling reasonably dismal in relation to my current predicament at home, I am in need of help,
 thank you."
814,814,814,920873048,1,I need some input please
815,815,815,368072437,1,"Hi Shout, my name is Aaron, my cousin Larry is causing me to feel upset"
816,816,816,446587211,1,"Hi there, these past few days has left me feeling extremely angry in relation to my situation with my parents, I am in need of help or guidance, 
 thank you, Robert."
817,817,817,244844538,1,"Hi Shout, my name is George, my mother Paula is causing me to feel agitated"
818,818,818,908381297,1,"Miguel here. I am currently feeling deeply depressed. Is there any chance I could get some support, 
 thank you."
819,819,819,823263673,1,"Hi Shout, I am Lisa I am feeling a bit anxious"
820,820,820,394072917,1,"Good afternoon Shout, these last few days has left me feeling reasonably glum in relation to my situation with friends, I am in need of advice or support, 
 thank you, Amy."
821,821,821,840056470,1,I need some support please
822,822,822,768914104,1,"Hey there, I am feeling awfully miserable about my current situation with my development as a person, I am pondering if I could get some help or input with this,
 thank you."
823,823,823,088315483,1,"Hi Shout, my name is Patricia, my grandfather Paige is causing me to feel somber"
824,824,824,470286144,1,"Hello Shout, this is Marcus and this past week has left me feeling pretty somber in relation to my current predicament at home, I am in need of help,
 thank you."
825,825,825,580207622,1,"Hello there, this is Courtney and I am feeling reasonably glum about my current situation in the matrix, I am pondering if I could get some input or advice with this,
 thank you."
826,826,826,819633044,1,"Hey Shout, I am feeling seriously agitated about my current situation at work, I am wondering if I could get some advice with this,
 thank you, Dennis."
827,827,827,541816982,1,"Hi Shout, my name is Cody, my cousin Jonathan is causing me to feel dejected"
828,828,828,931504511,1,"Hi Shout, this is Jeffrey and I am feeling extremely angry about my current situation at the moment, I am wondering if I could get some input with this,
 thank you."
829,829,829,223124503,1,"Hey there, this is Lauren and this month has left me feeling reasonably dismal in relation to my current predicament with my development as a person, I am in need of help or input,
 thank you."
830,830,830,863042810,1,"Good morning Shout, this is Christopher and I am feeling reasonably dismal about my current situation with family, I am wondering if I could get some support with this,
 thank you."
831,831,831,157886770,1,"Angela here. I am currently feeling particularly enraged. Is there any chance I could get some help or guidance, 
 thank you."
832,832,832,428450620,1,"Sometimes I think i feel unhappy, about my friends asking me questions...yeah, i would rather be playing tennis"
833,833,833,541489153,1,"Hello there, this week has left me feeling considerably stressed in relation to my situation in the matrix, I am in need of input or advice, 
 thank you, Danielle."
834,834,834,303528616,1,"Hi Shout, I am Matthew I am feeling a bit enraged"
835,835,835,247008199,1,"Hey Shout, I am feeling considerably stressed about my current situation at work, I am pondering if I could get some advice with this,
 thank you."
836,836,836,862212819,1,"Hi Shout, my name is Adam, my mother Donna is causing me to feel dejected"
837,837,837,805597556,1,"Hi there, I am feeling truly bad about my current situation with my parents, I am thinking if I could get some help or guidance with this,
 thank you."
838,838,838,023540820,1,It is all good
839,839,839,734817323,1,I need some input or advice please
840,840,840,766909890,1,"Good afternoon Shout, this is Jason and I am feeling truly bad about my current situation with friends, I am pondering if I could get some advice or support with this,
 thank you."
841,841,841,014645083,1,"Sometimes I think i feel anxious, about my friends asking me questions...yeah, i would rather be playing tennis"
842,842,842,344922331,1,"Hi Shout, my name is Sara, my sister Kara is causing me to feel upset"
843,843,843,325307944,1,"Hi Shout, my name is Kenneth, my brother Erin is causing me to feel enraged"
844,844,844,611955559,1,"Nathan here. I am currently feeling awfully miserable. Is there any chance I could get some support, 
 thank you."
845,845,845,701124275,1,I need some help please
846,846,846,318750303,1,I need some words of advice please
847,847,847,719300137,1,I need some guidance please
848,848,848,077320814,1,"Hello Shout, this is Krystal and this past week has left me feeling somewhat heartbroken in relation to my current predicament at home, I am in need of help,
 thank you."
849,849,849,346616035,1,It is all good
850,850,850,618425476,1,"Shannon here. I am currently feeling very distressed. Is there any chance I could get some support, 
 thank you."
851,851,851,900958542,1,It is all good
852,852,852,693814595,1,It is all good
853,853,853,344818190,1,"I am feeling awfully miserable right now. Is there any chance I could get some input or advice, 
 thank you, Jamie."
854,854,854,025193220,1,"Hey Shout, I am feeling extremely angry about my current situation at work, I am pondering if I could get some advice with this,
 thank you."
855,855,855,472767515,1,"Hey there, this is Kevin and I am feeling sort of unhappy about my current situation with my development as a person, I am wondering if I could get some help or input with this,
 thank you."
856,856,856,319955502,1,", this is Jerome and I am feeling extremely angry about my current situation with life, I am inquiring if I could get some guidance with this,
 thank you."
857,857,857,879433958,1,"Hi Shout, I am feeling seriously agitated about my current situation at the moment, I am inquiring if I could get some input with this,
 thank you, Sheri."
858,858,858,579616743,1,"Hey there, this month has left me feeling deeply depressed in relation to my current situ with my development as a person, I am in need of help or input,
 thank you."
859,859,859,282857360,1,"Hi there, I am feeling seriously agitated about my current situation with my parents, I am wondering if I could get some help or guidance with this,
 thank you, Thomas."
860,860,860,638568813,1,"Hello Shout, this past week has left me feeling seriously agitated in relation to my situation at home, I am in need of help, 
 thank you, David."
861,861,861,975334001,1,"Hey there, this month has left me feeling reasonably dismal in relation to my current situ with my development as a person, I am in need of help or input,
 thank you."
862,862,862,593451268,1,"Hi Shout, my name is William, my brother Gregory is causing me to feel angry"
863,863,863,756570191,1,"I am feeling awfully miserable right now. Is there any chance I could get some input or advice, 
 thank you, Cindy."
864,864,864,978463075,1,"I am feeling extremely angry right now. Is there any chance I could get some support, 
 thank you, Jared."
865,865,865,541091984,1,"Good afternoon Shout, this is Jacqueline and I am feeling sort of unhappy about my current situation with friends, I am thinking if I could get some advice or support with this,
 thank you."
866,866,866,240970796,1,"Hello there, this is Joan and I am feeling deeply depressed about my current situation in the matrix, I am thinking if I could get some input or advice with this,
 thank you."
867,867,867,776427269,1,"Matthew here. I am currently feeling truly bad. Is there any chance I could get some words of advice, 
 thank you."
868,868,868,605984659,1,", this is Elizabeth and I am feeling slightly anxious about my current situation with life, I am inquiring if I could get some guidance with this,
 thank you."
869,869,869,704110770,1,"Hi Shout, my name is Stacey, my uncle Benjamin is causing me to feel miserable"
870,870,870,232464503,1,"Chad here. I am currently feeling extremely frustrated. Is there any chance I could get some words of advice, 
 thank you."
871,871,871,307926398,1,", I am feeling awfully miserable about my current situation with life, I am inquiring if I could get some guidance with this,
 thank you, David."
872,872,872,160822527,1,I need some guidance please
873,873,873,680998705,1,"Hi Shout, I am Jasmine I am feeling a bit frustrated"
874,874,874,226954776,1,"Hey Shout, I am feeling pretty somber about my current situation at work, I am wondering if I could get some advice with this,
 thank you."
875,875,875,814077607,1,"I am feeling quite upset right now. Is there any chance I could get some support, 
 thank you, Kevin."
876,876,876,897566473,1,"Rebecca here. I am currently feeling fairly sad. Is there any chance I could get some advice or support, 
 thank you."
877,877,877,218168083,1,"I am feeling particularly enraged right now. Is there any chance I could get some help or guidance, 
 thank you, April."
878,878,878,273721209,1,"Good evening Shout, these last few months has left me feeling quite upset in relation to my situation with relationship, I am in need of words of advice, 
 thank you, Sergio."
879,879,879,554979855,1,"Hello Shout, this past week has left me feeling reasonably dismal in relation to my situation at home, I am in need of help, 
 thank you, Billy."
880,880,880,802462174,1,"Hi Shout, I am Louis I am feeling a bit glum"
881,881,881,939532032,1,"I am feeling very distressed right now. Is there any chance I could get some help or guidance, 
 thank you, James."
882,882,882,599302628,1,"Hi Shout, I am Barry I am feeling a bit stressed"
883,883,883,623247114,1,"Hello there, this week has left me feeling kind of dejected in relation to my current situ in the matrix, I am in need of input or advice,
 thank you."
884,884,884,399827597,1,"Hi Shout, these last few weeks has left me feeling reasonably dismal in relation to my situation at the moment, I am in need of input, 
 thank you, Mark."
885,885,885,948048970,1,"Sometimes I think i feel depressed, about my friends asking me questions...yeah, i would rather be playing tennis"
886,886,886,831091049,1,"Sometimes I think i feel agitated, about my friends asking me questions...yeah, i would rather be playing tennis"
887,887,887,171356836,1,I need some advice or support please
888,888,888,087289562,1,"Hey there, this month has left me feeling awfully miserable in relation to my situation with my development as a person, I am in need of help or input, 
 thank you, Logan."
889,889,889,015018716,1,"Hello Shout, this is Dana and I am feeling truly bad about my current situation at home, I am inquiring if I could get some help with this,
 thank you."
890,890,890,036340840,1,"Hi Shout, my name is Jane, my son Samuel is causing me to feel dejected"
891,891,891,307718971,1,"Hi there, I am feeling seriously agitated about my current situation with my parents, I am wondering if I could get some help or guidance with this,
 thank you."
892,892,892,732735650,1,"Hi Shout, my name is Tyler, my son April is causing me to feel heartbroken"
893,893,893,339262271,1,"Sometimes I think i feel somber, about my friends asking me questions...yeah, i would rather be playing tennis"
894,894,894,588676073,1,"Good morning Shout, this is Rachel and I am feeling sort of unhappy about my current situation with family, I am wondering if I could get some support with this,
 thank you."
895,895,895,559278492,1,"Hi Shout, my name is Patricia, my grandfather David is causing me to feel enraged"
896,896,896,296869755,1,"Hi Shout, my name is Timothy, my son Patrick is causing me to feel agitated"
897,897,897,570863006,1,I need some support please
898,898,898,489370263,1,"Hi there, I am feeling pretty somber about my current situation with my parents, I am thinking if I could get some help or guidance with this,
 thank you, Charles."
899,899,899,758296933,1,"Good morning Shout, this is Carla and this last month has left me feeling fairly sad in relation to my current predicament with family, I am in need of support,
 thank you."
900,900,900,614620014,1,"Hello Shout, this is Brandon and I am feeling sort of unhappy about my current situation at home, I am pondering if I could get some help with this,
 thank you."
901,901,901,942555997,1,"Good evening Shout, I am feeling quite upset about my current situation with relationship, I am thinking if I could get some words of advice with this,
 thank you, Dana."
902,902,902,898842185,1,"Hi Shout, I am James I am feeling a bit frustrated"
903,903,903,556537562,1,I need some input or advice please
904,904,904,845225395,1,"Good evening Shout, this is Matthew and these last few months has left me feeling very distressed in relation to my current predicament with relationship, I am in need of words of advice,
 thank you."
905,905,905,167728408,1,"Sometimes I think i feel upset, about my friends asking me questions...yeah, i would rather be playing tennis"
906,906,906,833186751,1,"Hey Shout, this is Miranda and this last week has left me feeling quite upset in relation to my current predicament at work, I am in need of advice,
 thank you."
907,907,907,505798795,1,It is all good
908,908,908,491153147,1,It is all good
909,909,909,669266452,1,"Hello there, I am feeling extremely angry about my current situation in the matrix, I am thinking if I could get some input or advice with this,
 thank you, Elizabeth."
910,910,910,558281301,1,"Good afternoon Shout, these last few days has left me feeling quite upset in relation to my situation with friends, I am in need of advice or support, 
 thank you, Marie."
911,911,911,244834841,1,"Hi Shout, my name is Ronald, my grandfather Andrew is causing me to feel somber"
912,912,912,831232783,1,"Hello Shout, this is Brent and this past week has left me feeling particularly enraged in relation to my current predicament at home, I am in need of help,
 thank you."
913,913,913,321621260,1,"Hi Shout, my name is Kimberly, my son Jeremy is causing me to feel unhappy"
914,914,914,125352672,1,"Hi there, this is Jessica and these past few days has left me feeling somewhat heartbroken in relation to my current predicament with my parents, I am in need of help or guidance,
 thank you."
915,915,915,989663841,1,"Good morning Shout, this is Jason and I am feeling truly bad about my current situation with family, I am pondering if I could get some support with this,
 thank you."
916,916,916,611281824,1,I need some help or guidance please
917,917,917,277104551,1,"Good morning Shout, this is Isaiah and I am feeling sort of unhappy about my current situation with family, I am inquiring if I could get some support with this,
 thank you."
918,918,918,055430689,1,It is all good
919,919,919,137049940,1,"Hi Shout, my name is Johnny, my brother Terry is causing me to feel depressed"
920,920,920,038872157,1,"I am feeling awfully miserable right now. Is there any chance I could get some help or input, 
 thank you, Patrick."
921,921,921,487140185,1,"Hi Shout, I am Joshua I am feeling a bit worried"
922,922,922,941577025,1,I need some input or advice please
923,923,923,162720244,1,"Hey Shout, I am feeling truly bad about my current situation at work, I am thinking if I could get some advice with this,
 thank you."
924,924,924,038371556,1,"Hey Shout, I am feeling extremely angry about my current situation at work, I am wondering if I could get some advice with this,
 thank you."
925,925,925,095132539,1,"Hi Shout, my name is Brian, my cousin Raven is causing me to feel depressed"
926,926,926,224555346,1,"Hey Shout, I am feeling particularly enraged about my current situation at work, I am wondering if I could get some advice with this,
 thank you, Lisa."
927,927,927,094718040,1,"Hello Shout, I am feeling extremely angry about my current situation at home, I am pondering if I could get some help with this,
 thank you."
928,928,928,794090587,1,"I am feeling fairly sad right now. Is there any chance I could get some help or guidance, 
 thank you, Kelly."
929,929,929,147523451,1,It is all good
930,930,930,590577005,1,"Sometimes I think i feel enraged, about my friends asking me questions...yeah, i would rather be playing tennis"
931,931,931,268802192,1,"Sometimes I think i feel bad, about my friends asking me questions...yeah, i would rather be playing tennis"
932,932,932,878710590,1,"I am feeling considerably stressed right now. Is there any chance I could get some help or guidance, 
 thank you, Nancy."
933,933,933,945113895,1,"Hey Shout, I am feeling a little worried about my current situation at work, I am pondering if I could get some advice with this,
 thank you, Darrell."
934,934,934,930851109,1,"Hi Shout, I am Manuel I am feeling a bit stressed"
935,935,935,674358812,1,"Andrea here. I am currently feeling reasonably dismal. Is there any chance I could get some help, 
 thank you."
936,936,936,877708118,1,"Hi Shout, I am Amber I am feeling a bit heartbroken"
937,937,937,468596702,1,"Sometimes I think i feel depressed, about my friends asking me questions...yeah, i would rather be playing tennis"
938,938,938,010247336,1,"Hi Shout, these last few weeks has left me feeling reasonably glum in relation to my current situ at the moment, I am in need of input,
 thank you."
939,939,939,208134253,1,", this past month has left me feeling awfully miserable in relation to my situation with life, I am in need of guidance, 
 thank you, Kyle."
940,940,940,222450134,1,"Hello Shout, this is Gabrielle and this past week has left me feeling awfully miserable in relation to my current predicament at home, I am in need of help,
 thank you."
941,941,941,417832059,1,"Hi Shout, my name is Pamela, my son Richard is causing me to feel dejected"
942,942,942,178389643,1,It is all good
943,943,943,057288389,1,"Ronald here. I am currently feeling unusually enraged. Is there any chance I could get some advice or support, 
 thank you."
944,944,944,898204946,1,"Hello there, this week has left me feeling kind of dejected in relation to my current situ in the matrix, I am in need of input or advice,
 thank you."
945,945,945,723998371,1,I need some advice or support please
946,946,946,112817770,1,"Hey Shout, I am feeling somewhat heartbroken about my current situation at work, I am pondering if I could get some advice with this,
 thank you, Belinda."
947,947,947,335390337,1,It is all good
948,948,948,174050262,1,"Stacey here. I am currently feeling reasonably dismal. Is there any chance I could get some advice, 
 thank you."
949,949,949,893194334,1,"Hey Shout, this is Brendan and this last week has left me feeling considerably stressed in relation to my current predicament at work, I am in need of advice,
 thank you."
950,950,950,778654528,1,It is all good
951,951,951,352832271,1,"Hi Shout, my name is Shawn, my uncle Daniel is causing me to feel agitated"
952,952,952,933703751,1,I need some input or advice please
953,953,953,666942059,1,"Hello Shout, this past week has left me feeling considerably stressed in relation to my current situ at home, I am in need of help,
 thank you."
954,954,954,762326791,1,I need some help or guidance please
955,955,955,854008493,1,"Christina here. I am currently feeling considerably stressed. Is there any chance I could get some help, 
 thank you."
956,956,956,060286971,1,"Hi Shout, my name is Michael, my grandfather Jennifer is causing me to feel heartbroken"
957,957,957,276112170,1,It is all good
958,958,958,058567874,1,I need some advice please
959,959,959,504001415,1,"Hi there, I am feeling fairly sad about my current situation with my parents, I am thinking if I could get some help or guidance with this,
 thank you."
960,960,960,716948067,1,"Hi Shout, my name is Michael, my mother Michelle is causing me to feel upset"
961,961,961,230280137,1,"Hi Shout, this is Matthew and these last few weeks has left me feeling considerably stressed in relation to my current predicament at the moment, I am in need of input,
 thank you."
962,962,962,539334533,1,"Hello Shout, I am feeling considerably stressed about my current situation at home, I am thinking if I could get some help with this,
 thank you."
963,963,963,334575150,1,"Good evening Shout, this is Laura and these last few months has left me feeling deeply depressed in relation to my current predicament with relationship, I am in need of words of advice,
 thank you."
964,964,964,411169213,1,"Hello there, I am feeling a little worried about my current situation in the matrix, I am thinking if I could get some input or advice with this,
 thank you."
965,965,965,850929390,1,"I am feeling unusually enraged right now. Is there any chance I could get some support, 
 thank you, Jessica."
966,966,966,294096585,1,"Good evening Shout, this is Dawn and these last few months has left me feeling a little worried in relation to my current predicament with relationship, I am in need of words of advice,
 thank you."
967,967,967,421175985,1,It is all good
968,968,968,978071936,1,"Hi Shout, I am Jose I am feeling a bit dismal"
969,969,969,146919031,1,"Hello there, this is Mary and this week has left me feeling very distressed in relation to my current predicament in the matrix, I am in need of input or advice,
 thank you."
970,970,970,837007615,1,It is all good
971,971,971,470780177,1,"I am feeling reasonably dismal right now. Is there any chance I could get some help or input, 
 thank you, Denise."
972,972,972,642922082,1,I need some support please
973,973,973,695382241,1,"Good morning Shout, I am feeling pretty somber about my current situation with family, I am inquiring if I could get some support with this,
 thank you, Valerie."
974,974,974,103924042,1,"Hey there, I am feeling considerably stressed about my current situation with my development as a person, I am pondering if I could get some help or input with this,
 thank you, Keith."
975,975,975,026672993,1,It is all good
976,976,976,963341166,1,"Hi there, I am feeling slightly anxious about my current situation with my parents, I am inquiring if I could get some help or guidance with this,
 thank you."
977,977,977,142077910,1,"Good morning Shout, this is David and this last month has left me feeling awfully miserable in relation to my current predicament with family, I am in need of support,
 thank you."
978,978,978,135399078,1,"Sometimes I think i feel frustrated, about my friends asking me questions...yeah, i would rather be playing tennis"
979,979,979,390305879,1,I need some support please
980,980,980,537129754,1,"Hi Shout, I am Andrew I am feeling a bit frustrated"
981,981,981,742095437,1,"Hi there, this is Bruce and these past few days has left me feeling deeply depressed in relation to my current predicament with my parents, I am in need of help or guidance,
 thank you."
982,982,982,223494592,1,"Hi Shout, I am Ronald I am feeling a bit enraged"
983,983,983,967065766,1,"Good afternoon Shout, this is Justin and I am feeling extremely angry about my current situation with friends, I am pondering if I could get some advice or support with this,
 thank you."
984,984,984,858503366,1,", this past month has left me feeling deeply depressed in relation to my current situ with life, I am in need of guidance,
 thank you."
985,985,985,565223269,1,"Hello Shout, I am feeling extremely frustrated about my current situation at home, I am inquiring if I could get some help with this,
 thank you, Eric."
986,986,986,846083513,1,"Kathryn here. I am currently feeling a little worried. Is there any chance I could get some input, 
 thank you."
987,987,987,681277753,1,I need some support please
988,988,988,959373467,1,"Good morning Shout, this last month has left me feeling deeply depressed in relation to my situation with family, I am in need of support, 
 thank you, Sara."
989,989,989,597644271,1,"Hi Shout, I am Ana I am feeling a bit sad"
990,990,990,647882029,1,I need some help or input please
991,991,991,062411717,1,"Hi Shout, my name is Dustin, my son Susan is causing me to feel frustrated"
992,992,992,170482861,1,"Hi Shout, my name is Kelly, my sister Carla is causing me to feel stressed"
993,993,993,323746408,1,"Dennis here. I am currently feeling unusually enraged. Is there any chance I could get some support, 
 thank you."
994,994,994,399674599,1,I need some help please
995,995,995,098224530,1,"Sometimes I think i feel miserable, about my friends asking me questions...yeah, i would rather be playing tennis"
996,996,996,225248223,1,"Hi Shout, this is Janet and these last few weeks has left me feeling deeply depressed in relation to my current predicament at the moment, I am in need of input,
 thank you."
997,997,997,691545095,1,I need some help or guidance please
998,998,998,187267677,1,"Hey Shout, this last week has left me feeling reasonably dismal in relation to my situation at work, I am in need of advice, 
 thank you, Tonya."
999,999,999,590494071,1,"Hello Shout, this past week has left me feeling particularly enraged in relation to my situation at home, I am in need of help, 
 thank you, Hayley."
